,Unnamed: 0,Wikipedia_movie_ID,Freebase_movie_ID,Movie_name,Movie_release_date,Movie_box_office_revenue,Movie_runtime,Movie_languages,Movie_countries,Movie_genres,Audience_imdb_rating,Audience_imdb_count,Directors,Authors,Actors_rotten,production_company,Critics_rotten_rating,Critic_rotten_count,Audience_rotten_rating,Audience_rotten_count
28,1147,1472852,/m/0547w5,Down and Out in Beverly Hills,1986,91411255.0,103.0,['English Language'],['United States of America'],"['Black comedy', 'Comedy of manners', 'Remake', 'Comedy', 'Domestic Comedy']",6.2,19990,Paul Mazursky,"Leon Capetanos, Paul Mazursky","Nick Nolte, Bette Midler, Richard Dreyfuss, Little Richard, Tracy Nelson, Elizabeth Peña, Evan Richards, Paul Mazursky, Donald F. Muhich, Valerie Curtin, Jack Bruskoff, Geraldine Dreyfuss, Barry Primus, Irene Tsu, Salvador R. Espinoza, Michael Yama, Ranbir Bahi, Eloy Casados, Felton Perry, Mike the Dog, Bill Primus, Michael Greene, Ken Koch, Dorothy Tristan, Raymond Lee, Carolyn Allport, Sue Kiel, Reza Bashar, Joseph Makkar, Jason Williams, Darryl Henriques, Nick Ullett, Mick Blue, Allan Malamud, Salvator Espinoza, Michael Voletti, Betsy Mazursky, Donald V. Allen, Neil Cunningham, Bobby Good, Michel Voletti, Sandy Ignon, Margrit Ramme, Pearl Huang, Yung Sun, Eugene Choy, Mae Koh-Ruden, George Sasaki, Leland Sun, Andre Philippe, Lew Hopson, Carlton Cuse, Bill Cross, Alexis Arquette, Dr. Toni Grant",Touchstone Pictures,79.0,28.0,52.0,15952.0
29,1241,250012,/m/01l310,Pale Rider,1985,,115.0,['English Language'],['United States of America'],"['Crime Fiction', 'Thriller', 'Existentialism', 'Action/Adventure', 'Western', 'Drama', 'Action']",7.3,63137,Clint Eastwood,"Michael Butler, Dennis Shryack","Clint Eastwood, Michael Moriarty, Carrie Snodgress, Christopher Penn, Richard Dysart, Sydney Penny, Richard Kiel, Doug McGrath, John Russell, Charles Hallahan, Marvin J. McIntyre, Frank Ryan, Fran Ryan, Richard Hamilton, Graham Paul, Chuck Lafont, Jeffrey Weissman, Allen Keller, Thomas Oglesby, Herman Poppe, Kathleen Wygle, Terry L. Evans, Jim Hitson, Loren Adkins, Tom Friedkin, S.A. Griffin, Jack Radosta, Robert Winley, Billy Drago, Jeffrey Josephson, John Dennis Johnston, Michael Adams, Clay Lilley, Gene Hartline, R.L. Tolbert, Cliff Happy, Ross Loney, Larry Randles, Mike McGaughy, Jerry Gatlin, Lloyd Nelson, Jay K. Fishburn, George Orrison, Milton Raphael Murrill, Mike Munsey, Keith Dillin, Wayne Van Horn, Buddy Van Horn, Fritz Manes, Glenn Wright, Chris Penn",Warner Bros. Pictures,93.0,27.0,83.0,39676.0
30,1252,1480747,/m/054vql,House Party 2,1991,19438638.0,94.0,['English Language'],['United States of America'],"['Cult', 'Coming of age', 'Comedy', 'Teen']",5.3,7003,"Doug McHenry, George Jackson","Daryl G. Nickens, Rusty Cundieff","Christopher ""Kid"" Reid, Christopher Martin, Martin Lawrence, Tisha Campbell-Martin, Brian George, Lucien George, Paul Anthony George, Queen Latifah, B-Fine, Iman, Kamron, Georg Stanford Brown, Eugene Allen, George Anthony Bell, Tony Burton, Alice Carter, Barry Diamond, Mark Wiz Eastmond, George Fisher, John McCabe, Randy Harris, Daryl 'Chill' Mitchell, Christopher Judge, Hazel Todd Lane, Chance Langton, Louie Louie, Guy Margo, Helen Martin, Keith Washington, Amber McIntyre, Billy Williams, Christopher Michael, Tony! Toni! Tone!, Daryl M. Mitchell, William S. Murray, Angela Nicholson, Anjul Nigam, William Schallert, Whoopi Goldberg, Ralph E. Tresvant",New Line Home Entertainment,21.0,14.0,65.0,19772.0
31,1270,2332364,/m/074dk4,The Strange Love of Martha Ivers,1946,,116.0,['English Language'],['United States of America'],"['Crime Fiction', 'Melodrama', 'Crime Drama', 'Black-and-white', 'Drama', 'Film noir']",7.4,10704,Lewis Milestone,"Robert Rossen, Robert Riskin, John Patrick","Barbara Stanwyck, Van Heflin, Lizabeth Scott, Elizabeth Scott, Kirk Douglas, Judith Anderson, Roman Bohnen, Darryl Hickman, Janis Wilson, Ann Doran, Frank Orth, James Flavin, Mickey Kuhn, Charles D. Brown, Matt McHugh, Catherine Craig, Sayre Dearing, Harry Leonard, William Duray, Payne Johnson, Max Wagner, Tom Fadden, Gladden James, Bert Roach, Ricky Ricardi, Billy Burt, Gene Ashley, Robert E. Homans, Thomas Lockyear, John Kellogg, Walter S. Baldwin, Al Murphy, Kay Deslys, Bob Perry, Olin Howland, Blake Edwards, Betty Hill, Tom Dillon, Tom Schamp, Kernan Cripps, Thomas Louden, Tommy Ryan",Paramount Pictures,100.0,10.0,73.0,1762.0
32,1308,31519851,/m/0glt1gv,Crazy Eyes,2012,,95.0,['English Language'],['United States of America'],"['Comedy film', 'Drama', 'Indie']",4.0,586,Adam Sherman,"Adam Sherman, Dave Reeves, Rachel Hardisty","Lukas Haas, Madeline Zima, Jake Busey, Tania Raymonde, Ray Wise, Valerie Mahaffey, Regine Nehy, Moran Atias, Ned Bellamy, Laura Miro, Blake Garrett Rosenthal, P.D. Mani, Josh Thorpe, Harvey Shield, Natalie Floyd, Michael Pasternak, Bruce Gray",Strand Releasing,25.0,20.0,21.0,1553.0
33,1346,570743,/m/02r4y1,Down to Earth,2001,71186502.0,87.0,['English Language'],"['United States of America', 'Australia', 'Canada', 'Germany']","['Romantic comedy', 'Romance Film', 'Fantasy', 'Comedy']",5.4,24561,"Chris Weitz, Paul Weitz","Ali LeRoi, Chris Rock, Chris Weitz, Paul Weitz, Elaine May, Warren Beatty, Louis C.K., Lance Crouther","Chris Rock, Regina King, Chazz Palminteri, Eugene Levy, Frankie Faison, Mark Addy, Greg Germann, Mario Joyner, Wanda Sykes, Jennifer Coolidge, James Gandolfini, John Cho, Bryetta Calloway, Martha Chaves, Brian Rhodes, Herb Lovelle, Kedar Brown, Adam Dannheiser, Malcolm Devine, Colette Wilson, Maiesha McQueen, Robin Montague, Hollie Harper, Scott Wickware, Jack Newman, William Lynn, Leah Miller, David Hubbard, Woodrow W. Asai, Laz Alonso, Dennis Pressey, Arnold Pinnock, David M. Rodriguez, Linda Sithole, Gwen Stewart, Chris Ausnit, Mary Burton, Jernard Burks, Clement Moorman, Hollis Granville, Mung Ling Tsui, Paulette Sinclair, Ali LeRoi, Reginald ""Barshem"" Footman, Michael Port, Colin Fox, Paul Hecht, Jack Jessop, Kenny Robinson, Mary Kate Law, Roger Kugler, Roma Torre, Harlin C. Kearsley, Dan Duran",Paramount Pictures,20.0,96.0,40.0,62511.0
34,1354,129295,/m/0yx7h,Fatal Attraction,1987,320145693.0,119.0,['English Language'],['United States of America'],"['Thriller', 'Horror', 'Mystery', 'Psychological thriller', 'Erotic thriller', 'Drama', 'Suspense', 'Slasher']",6.9,94401,Adrian Lyne,"James Dearden, Nicholas Meyer","Michael Douglas, Glenn Close, Anne Archer, Ellen Hamilton Latzen, Stuart Pankin, Fred Gwynne, Ellen Foley, Meg Mundy, Tom Brennan, Lois Smith, Mike Nussbaum, J.J. Johnston, Michael Arkin, Jane Krakowski, Justine Johnston, Mary Joy, James Eckhouse, Faith Geer, Carol Schneider, Anna Levine, Christopher Rubin, Gregg Scott, Jonathan Brandis, J.D. Hall, David McCharen, Larry Moss, Jan Rabson, Marilyn Schreffler, Vladimir Skomarovsky, Dennis Tufano, Sam Coppola, Judi M. Durand, Barbara Iley",Paramount Pictures,76.0,54.0,72.0,53027.0
35,1377,8987889,/m/027sfwn,Rocket Science,2007,755774.0,101.0,['English Language'],['United States of America'],"['Indie', 'Comedy-drama', 'Drama', 'Comedy', 'Coming of age', 'Teen']",6.6,13591,Jeffrey Blitz,Jeffrey Blitz,"Nick D'Agosto, Anna Kendrick, Roland Branford Gomez, Brandon Thane Wilson, David DeBoy, Susan Duvall, Elisabeth Noone, Judy Jean Berns, Utkarsh Ambudkar, Betsy Hogg, Jonah Hill, Jane Beard, Candace Burr Scholz, John Patrick Barry, Dan DeLuca, Emily Ginnona, Marilyn Yoblick, Dionne Audain, Virginia Frank, Lisbeth Bartlett, Denis O'Hare, Michael Kusnir, Maury Ginsberg, Stephen Park, Herb Merrick, Josh Kay, Aaron Yoo, Carol Florence, Margo Martindale, Vincent Piazza, Zack Arrington, Jaime Chicas, Katrina Hargrave, Erin Loube, Natasha Sattler, Will Shaw, Jeffrey Wei, Andrew Collie, Huong Huyah, Katherine Ross Wolfe, Susan ""Tootsie"" Duvall, Noah Mazaika, Will Parquette, Tara Richter-Smith, Jeanette Brox, Lee Sellars, Dan Cashman",Picturehouse,84.0,112.0,72.0,20926.0
36,1431,9088886,/m/027x7z5,Queen of the Damned,2002,45479110.0,101.0,['English Language'],"['United States of America', 'Australia']","['Horror', 'Film adaptation', 'Fantasy', 'Music']",5.2,59062,"Michael Rymer, Paul Goldman","Scott Abbott, Michael Petroni, Michael Rymer","Stuart Townsend, Aaliyah, Marguerite Moreau, Vincent Perez, Paul McGann, Lena Olin, Christian Manon, Claudia Black, Bruce Spence, Matthew Newton, Tiriel Mora, Megan Dorman, Johnathan Devoy, Robert Farnham, Bob Farnham, Conrad Standish, Richael Tanner, Christopher Kirby, Pip Mushin, Miguel Ayesa, Joe Manning, Kat Rhodes, Christopher Connelly, Renee de Bondt, John Buckley, Renee Quast, Dan Zizys, Tayler Kane, Imogen Annesley, Daniel Schlusser, Rowland S. Howard, Hugo Race, Robin Casinader, Jonathan Davis, Aimee Nash, Nicole Fantl, Alyssa McClelland, Marnie Reece-Wilmore, Andrew L. Urban, Jo Buckley, Dino Marnika, Johnathan Deboy, Kirsty Meares, Bruce Myles, Marg Downey, John Dicks, Fouad Harraka, Mandie Vieira, Bobby Bright, Antonios Greige, Darren Wilson, Russell Kiefel, Matthew Hassall, Nandila Gaskell, Nalishebo Gaskell, Tamasin Ramsey, Michael Azria, Arroyn Lloyd, Antonias Greige, Arrowyn Lloyd, Nicki Paull, Enrico Mammerella, Peter Olsen, Franklyn Ajaye, Duncan Myers, Mark O'Halloran, Twapa Kapote, Ron Bingham, Antony Neate, Strawberry Fields, Bob Halsall, Anthony Neate, Nicola Paull, Karoline Hohlweg, Rochelle Ward, Anni Finsterer, Tamasin Ramsay, Alistair Reid, Suzi Dougherty, Humphrey Bower, Pia Miranda, Simon Wilton, Enrico Mammarella, Serena Altschul, Nick Gill, Becky Thomas, Jonathan H. Davis, Nathan Hill, Richard Gibbs",Warner Bros. Pictures,17.0,130.0,66.0,259812.0
37,1470,580994,/m/02s4m9,The Man in the Gray Flannel Suit,1956,4350000.0,153.0,['English Language'],['United States of America'],['Drama'],7.1,4007,Nunnally Johnson,Nunnally Johnson,"Gregory Peck, Jennifer Jones, Fredric March, Marisa Pavan, Ann Harding, Lee J. Cobb, Keenan Wynn, Gene Lockhart, Gigi Perreau, Portland Mason, Arthur O'Connell, Henry Daniell, Connie Gilchrist, Joseph Sweeney, Sandy Descher, Mickey Maga, Kenneth Tobey, Ruth Clifford, Geraldine Wall, Alexander Campbell, Jerry Hall, Jack Mather, Frank Wilcox, Nan Martin, Tristram Coffin, William 'Bill' Phillips, Leon Alton, Phyllis Graffeo, Dorothy Adams, Dorothy Phillips, Mary Benoit, King Lockwood, Lomax Study, John Breen, Renata Vanni, Mario Siletti, Nathan Lee Graham, Jeffrey Michael, Roy E. Glenn Sr., Otto Reichow, Jim Brandt, Robert Boon, Harry Lauter, Paul Glass, William Phipps, DeForest Kelley, Alfred Caiazza, Raymond Winston, John Crawford",Fox,75.0,12.0,73.0,1781.0
38,1533,2080306,/m/06kt1h,Drop Zone,1994,28735315.0,101.0,['English Language'],['United States of America'],"['Thriller', 'Action Thrillers', 'Chase Movie', 'Action/Adventure', 'Suspense', 'Action']",5.6,21324,John Badham,"Peter Barsocchini, John Bishop","Wesley Snipes, Gary Busey, Yancy Butler, Michael Jeter, Corin Nemec, Kyle Secor, Malcolm Jamal Warner, Luca Bercovici, Malcolm-Jamal Warner, Rex Linn, Grace Zabriskie, Robert LaSardo, Sam Hennings, Claire Stansfield, Mickey Jones, Andy Romano, Julie Warner, Melanie Mayron, Rick Zieff, Clark Johnson, Charles Boswell, Natalie Jordan, Ed Amatrudo, A.J. Ross, Al Israel, Steve DuMouchel, Patrick J.P. Duffy, Tim A. Powell, Steven Raulerson, D.D. Howard, Dale Swann, Keith Leon Williams, Lexie D. Bigham, Ron Kuhlman, Jerry Tondo, Kimberly Scott, Keith MacKechnie, Jan Speck",Paramount,41.0,22.0,32.0,19259.0
39,1673,2292864,/m/071fr7,Jury Duty,1995,17014653.0,88.0,['English Language'],['United States of America'],"['Comedy', 'Slapstick']",4.3,8600,John Fortenberry,"Neil Tolkin, Samantha Adams, Barbara Williams, Fax Bahr, Adam Small","Pauly Shore, Tia Carrere, Stanley Tucci, Brian Doyle-Murray, Abe Vigoda, Charles Napier, Richard Edson, Shelley Winters, Richard Riehle, Alex Datcher, Richard T. Jones, Sharon Barr, Jack McGee, Nick Bakay, Ernie Banks, Dick Vitale, Billie Bird, Jorge Luis Abreu, Siobhan Fallon Hogan, Gregory Cooke, Mark L. Taylor, Sean Whalen, Laurelyn Scharkey, Steven Hy Landau, Melissa Samuels, Paul Stork, William Newman, Susan Lentini, Tom Booker, Jay Kogen, Paul Thorpe, Michael Reid Mackay, David L. McMillan, Saemi Nakamura, Efren Ramirez, J.D. Hall, Bruce Economou, Lynn Ziegler, Yolanda Miro, Y. Hero Abe, Michael Feresten, Fritz Mashimo, George Christy",Sony Pictures Home Entertainment,0.0,12.0,26.0,14971.0
40,1691,74871,/m/0jymd,Laura,1944,,88.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Detective', 'Psychological thriller', 'Black-and-white', 'Mystery', 'Drama', 'Suspense', 'Crime Thriller', 'Romance Film', 'Film noir']",7.9,49985,Otto Preminger,"Jay Dratler, Samuel Hoffenstein, Elizabeth Reinhardt, Ring Lardner Jr., Jerry Cady","Gene Tierney, Dana Andrews, Clifton Webb, Vincent Price, Judith Anderson, Dorothy Adams, James Flavin, Clyde Fillmore, Ralph Dunn, Grant Mitchell, Kathleen Howard, Dutch Schlickenmeyer, Harry Strang, Lane Chandler, Frank LaRue, Alexander Sacha, Dorothy Christy, Aileen Pringle, Terry Adams, Jean Fenwick, Yolanda Lacca, Forbes Murray, Cyril Ring, Nestor Eristoff, Kay Linaker, Cara Williams, Gloria Marlin, Beatrice Gray, Kay Connors, Frances Gladwin, William Forrest, Buster Miles, Jane Nigh, Lee Tung Foo, John Dexter, Cy Kendall",20th Century Fox,100.0,64.0,90.0,10781.0
41,1711,6368900,/m/0g2t0x,The Magic Flute,2006,,135.0,['English Language'],['United Kingdom'],"['Musical', 'Period piece']",6.5,1287,Kenneth Branagh,"Stephen Fry, Kenneth Branagh","Joseph Kaiser, Amy Carson, Benjamin Jay Davis, Silvia Moi, Rene Pape, Stephen Fry, Lyubov Petrova, Tom Randle, Liz Smith, Teuta Koco, Louise Callinan, Kim-Marie Woodhouse, Rodney Clarke, Chame Rochford, William Dutton, Luke Lampard, Jamie Manton, Peter Wedd, Keely Watson",Surrogate,70.0,23.0,65.0,1294.0
42,1747,1702604,/m/05pn3c,The Mirror Crack'd,1980,,105.0,['English Language'],['United Kingdom'],"['Crime Fiction', 'Thriller', 'Detective fiction', 'Detective', 'Ensemble Film', 'Mystery', 'Drama', 'Suspense', 'Crime Thriller', 'Whodunit']",6.2,8974,Guy Hamilton,,"Angela Lansbury, Elizabeth Taylor, Kim Novak, Rock Hudson, Edward Fox, Geraldine Chaplin, Tony Curtis, Marella Oppenheim, Wendy Morgan, Margaret Courtenay, Charles Gray, Maureen Bennett, Carolyn Pickles, Eric Dodson, Anthony Steel, Dinah Sheridan, Oriana Grieve, Kenneth Fortescue, Hildegard Neil, Allan Cuthbertson, John Bennett, Nigel Stock, Pat Nye, Charles Lloyd Pack, Richard Pearson, Thick Wilson, Peter Woodthorpe, George Silver, Pierce Brosnan",Anchor Bay Entertainment,65.0,20.0,45.0,1493.0
43,1795,14291637,/m/03c_lhp,Fool's Gold,2008,111231041.0,112.0,['English Language'],['United States of America'],"['Romantic comedy', 'Adventure', 'Action/Adventure', 'Comedy', 'Romance Film', 'Action']",5.7,83201,Andy Tennant,"John Clafin, Andy Tennant, John Claflin, Daniel Zelman","Matthew McConaughey, Kate Hudson, Donald Sutherland, Alexis Dziena, Ewen Bremner, Ray Winstone, Kevin Hart, Malcolm-Jamal Warner, Brian Hooks, David Roberts, Michael Mulheren, Adam LeFevre, Rohan Nichol, Roger Sciberras, Duncan Young, Luke Pegler, Xavier Fernandez, Nicholas Cooper, Glen Suter, Peter Whitford, Laurence Coy, Linda Cropper, Ray Bull, Valentino del Toro, Frank Turner, Bill Watson",Warner Bros. Pictures,11.0,145.0,48.0,356580.0
44,1830,28042876,/m/0cmf0m0,Puss in Boots,2011,554709226.0,90.0,['English Language'],['United States of America'],"['Comedy', 'Fantasy', 'Adventure', 'Animation']",6.6,187196,Chris Miller,"Chris Miller, Tom Wheeler","Antonio Banderas, Salma Hayek, Zach Galifianakis, Billy Bob Thornton, Amy Sedaris, Constance Marie, Guillermo del Toro, Bo Dietl, Ryan Crego, Tom Wheeler, Mike Mitchell, Bob Joles, Conrad Vernon, Nina Barry, Chris Miller, Latifa Ouaou, Tom McGrath, Bob Persichetti, Jessica Schulte",Paramount/Dreamworks,86.0,154.0,67.0,78977.0
45,1836,6114774,/m/0fqvcx,Pretty Poison,1968,,89.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Romance Film', 'Drama', 'Comedy']",7.0,3912,Noel Black,Lorenzo Semple Jr.,"Anthony Perkins, Tuesday Weld, Beverly Garland, John Randolph, Dick O'Neill, Clarice Blackburn, Joe Bova, Ken Kercheval, Don Fellows, Parker Fennelly, Paul Larson, Tim Callahan, George Fisher, Bill Sorrells, Dan Morgan",Fox,100.0,7.0,71.0,958.0
46,1956,6691690,/m/0ghjvz,The Tooth Fairy,2006,,89.0,['English Language'],['United States of America'],"['Thriller', 'Horror']",4.4,1707,Chuck Bowman,"Stephen J. Cannell, Corey Strode, Cookie Rae Brown","Lochlyn Munro, Chandra West, Steve Bacic, Nicole Muñoz, Jianna Ballard, Carrie Fleming, Peter New, Jesse Hutch, Ben Cotton, Sonya Salomaa, Karin Konoval, Sam Laird, P.J. Soles, Peter Wong, Peng Zhang Li, Aaron Au, Micki Maunsell, Brent Chapman, Madison J. Loos, Kurt Max Runte",Anchor Bay Entertainment,25.0,8.0,34.0,10915.0
47,1966,142443,/m/011yl_,Shine,1996,35892330.0,105.0,['English Language'],"['United States of America', 'Australia', 'New Zealand']","['Biography', 'World cinema', 'Musical', 'Drama', 'Music', 'Biographical film', 'Romance Film']",7.6,55958,Scott Hicks,"Jan Sardi, Scott Hicks","Geoffrey Rush, Armin Mueller-Stahl, Noah Taylor, Lynn Redgrave, John Gielgud, Googie Withers, Alex Rafalowicz, Nicholas Bell, Sonia Todd, Phyllis Burford, Chris Haywood, Justin Braine, Daphne Grey, Robert Hands, Rebecca Gooden, Marta Kaczmarek, John Cousins, Edwin Hodgeman, David L. King, Randall Berger, Mark Lawrence, Paul Linkson, John Martin, Neil Thomson, Mark Warren, Brenton Whittle",New Line Home Entertainment,91.0,44.0,90.0,30884.0
48,2057,3112996,/m/08s6ry,The Witches,1990,10360553.0,91.0,['English Language'],"['United States of America', 'United Kingdom', 'Norway']","['Fantasy', 'Family Film', 'Horror']",6.8,53587,Nicolas Roeg,Allan Scott,"Anjelica Huston, Mai Zetterling, Jasen Fisher, Rowan Atkinson, Bill Paterson, Brenda Blethyn, Jane Horrocks, Charlie Potter, Anne Lambton, Sukie Smith, Rose English, Jenny Runacre, Annabel Brooks, Emma Relph, Nora Connolly, Rosamud Greenwood, Rosamond Greenwood, Anjelique Rockas, Angelique Rockas, Jim Carter, Roberta Taylor, Brian Hawksley, Debra Gillett, Darcy Flynn, Vincent Marzello, Serena Harragin, Greta Nordra, Elsie Eide, Kirstin Steinsland, Merete Armand, Ola Otnes, Ann Tirard, Leila Hoffman, Johan Sverre, Arvid Ones, Sverre Rossummoen",Warner Bros. Pictures,93.0,43.0,70.0,59601.0
49,2089,3347962,/m/0970rb,Condorman,1981,,90.0,['English Language'],['United States of America'],"['Adventure', 'Superhero movie', 'Superhero', 'Action Thrillers', 'Comedy', 'Action', 'Spy']",5.7,5288,Charles Jarrott,"Glenn Gordon Caron, Marc Stirdivant, Mickey Rose","Michael Crawford, Oliver Reed, Barbara Carrera, James Hampton, Jean-Pierre Kalfon, Dana Elcar, Vernon Dobtcheff, Robert Arden",Walt Disney Productions,23.0,13.0,65.0,8229.0
50,2132,1282593,/m/04pxc6,The Incredibly True Adventure of Two Girls in Love,1995,1977544.0,94.0,['English Language'],['United States of America'],"['LGBT', 'Romantic comedy', 'Indie', 'Gay', 'Gay Interest', 'Coming of age', 'Comedy', 'Gay Themed', 'Drama', 'Romantic drama', 'Romance Film']",6.6,4996,Maria Maggenti,Maria Maggenti,"Laurel Holloman, Nicole Ari Parker, Kate Stafford, Nelson Rodriguez, Maggie Moore, Sabrina Artel, Toby Poser, Dale Dickey, Andrew Wright, Stephanie Berry, Babs Davy, John Elson, Katlin Tyler, Anna Padgett, Chelsea Cattouse, Lillian Kiesler, Maryette Charlton",WARNER BROTHERS PICTURES,64.0,11.0,69.0,6464.0
51,2151,13312274,/m/03c1dy7,Gospel Hill,2008,,99.0,['English Language'],['United States of America'],"['Thriller', 'Mystery', 'Social problem film', 'Drama']",5.5,983,Giancarlo Esposito,"Jeffrey Pratt Gordon, Jeff Stacy","Danny Glover, Angela Bassett, Julia Stiles, Giancarlo Esposito, Samuel L. Jackson, Adam Baldwin, Tom Bower, Taylor Kitsch, Nia Long, Chloe Bailey, Chuck Bibby, Corinne Biazzo, Jason Downs, Chris Ellis, Anthony Garner, Trey Greene, Linwood Gurley, Christy Johnson, Azariah Jones, Phillip Bloch, RZA",Fox,33.0,6.0,36.0,609.0
52,2269,5955514,/m/0fghvz,Fled,1996,17193231.0,98.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Buddy film', 'Chase Movie', 'Action/Adventure', 'Comedy', 'Action Thrillers', 'Action']",5.4,9607,Kevin Hooks,Preston A. Whitmore II,"Laurence Fishburne, Stephen Baldwin, Salma Hayek, Will Patton, Robert John Burke, Mike Nader, Robert Hooks, Victor Rivers, David Dukes, Ken Jenkins, Michael Nader, Brittney Powell, Steve Carlisle, Brett Rice, J. Don Ferguson, Kathy Payne, Bob Apisa, Gary Yates, Jon Huffman, Anderson Martin, Bob Hannah, Margo Moorer, Angela Mills, Michael Hooks, Joe Torry, Bill Bellamy, RuPaul, Robby Preddy, Taurean Blacque, K. Addison Young, Libby Whittemore, Meredith Gordon, David Dwyer, Michael H. Moss, James Michael Hill, Tom Turbiville, Charles Gershon, Molli D. Gershon, Brannon Bates, Katie Glendinning, Phonz Bass, Karl D. Gardner, Mark Gardiner, William Lyle McMillan, Matt Wallace, Kevin Hooks, Angela Elayne Gibbs",MGM Home Entertainment,18.0,33.0,23.0,8167.0
