,Movie_name,Movie_release_date,Success_indicator
6213,The Apostle Peter: Redemption,2016,0.803059763450668
6214,In the Name of Ben-Hur,2016,-0.9703175172674011
6216,Sleeping with Other People,2015,-0.571421876082834
6218,SlugTerra: Return of the Elementals,2014,0.7619265291526436
6231,The Desperate Hour,2022,-0.11399723893503926
6232,Murder at Yellowstone City,2022,-0.5518012255458397
6233,Endangered Species,2021,-0.8042404836453807
6234,Fast & Furious Presents: Hobbs & Shaw,2019,1.086770613896587
6235,Life of the Party,2018,-0.5174666409400037
6236,Book Club,2018,-0.44587813800459486
6237,Gringo,2018,-0.28431580121779537
6238,S.W.A.T.: Under Siege,2017,-0.05092857773588355
6241,Descendants,2015,0.7489800328439766
6243,The Colony,2014,-1.0808355602496778
6245,RED 2,2013,-0.19375522536362916
6246,The World's End,2013,-0.20383741843859698
6272,LEGO DC: Shazam! Magic and Monsters,2020,0.7040465018521334
6273,Gabriel's Inferno: Part II,2020,2.9176008599861207
6275,Resistance,2020,-0.17961580614195294
6276,The Last Full Measure,2020,0.10894095465853076
6280,Lucy,2014,0.3393665119195718
6296,The Green Knight,2021,-0.3744074808898247
6298,Host,2020,-0.4632581984507073
6299,Unhinged,2020,-0.4565308123890611
6301,5 Headed Shark Attack,2017,-0.17710898081927562
6302,Pixels,2015,-0.45959061864861395
6303,Mission: Impossible - Rogue Nation,2015,1.2149183993991561
6304,Trainwreck,2015,-0.5961039758797191
6305,Self/less,2015,-0.4610120319244201
6307,Justice League: The Flashpoint Paradox,2013,0.4412612656162182
6320,Purple Hearts,2022,1.5880995640396656
6321,Honor Society,2022,0.8254722987579087
6323,Thirteen Lives,2022,0.8073930612335062
6324,Not Okay,2022,0.03488752048324789
6325,Resurrection,2022,0.08182094083163896
6327,Vengeance,2022,-0.3441366164399029
6328,Sharp Stick,2022,-0.8555031014215094
6330,Jungle Cruise,2021,0.44882665098510055
6332,The Misfits,2021,-1.0177835412459644
6333,Stillwater,2021,-0.3181239691422268
6334,Resort to Love,2021,0.8389612402124602
6338,Viral,2016,-0.9167772298915154
6339,The Little Prince,2015,0.35152261431167175
6340,Iron Man & Captain America: Heroes United,2014,0.33807020631389284
6355,The Forgiven,2022,-0.03951172495836813
6359,Teen Titans Go! See Space Jam,2021,0.5405784345838074
6360,"Batman: The Long Halloween, Part Two",2021,1.6423856067485028
6363,Deep Blue Sea 3,2020,-0.7047043281861143
6364,The Red Sea Diving Resort,2019,0.8084265478586631
6365,Descendants 2,2017,1.1455970769240444
6368,Hotel Transylvania: Puppy!,2017,0.13200834800015346
6369,Jason Bourne,2016,0.19416802518943527
6370,Exposed,2016,-1.3682767002949423
6373,Barbershop: The Next Cut,2016,-0.4765849103970895
6374,Justice League: Gods and Monsters,2015,0.8494332695758738
6375,The Last of Us: One Night Live,2014,1.1638294427670524
6388,DC Showcase: Blue Beetle,2021,0.23406601170179217
6389,Apostasy,2018,-0.2363433469213264
6390,Teen Titans Go! To the Movies,2018,0.09727271628568518
6391,Our House,2018,0.29481102018975447
6392,War for the Planet of the Apes,2017,0.8219314637375909
6394,The Son of Bigfoot,2017,-0.3230938480693374
6396,Sleeping Beauties,2017,-0.00905689254504738
6406,The Starling,2021,0.48365639773776015
6407,The Secret Garden,2020,-0.5192027493205017
6408,Girl,2020,-0.6191885825786706
6409,The Broken Hearts Gallery,2020,0.474317561796703
6410,Barbie: Dolphin Magic,2017,0.6015431871246968
6411,Black Mass,2015,-0.27843211958230524
6413,Machete Kills,2013,-0.9396260341333751
6414,Shrek the Musical,2013,1.1610372885631044
6430,In from the Side,2022,0.05106456531383849
6431,"Confess, Fletch",2022,-0.5766965138862914
6432,Goodnight Mommy,2022,0.15463978427666505
6435,A Jazzman's Blues,2022,0.7959091065097992
6436,Skandal! Bringing Down Wirecard,2022,0.9862285666572796
6438,AINBO: Spirit of the Amazon,2021,-0.106855708471569
6441,Die in a Gunfight,2021,-0.22713761614615385
6443,Scoob!,2020,-0.07450944414183469
6444,The Devil All the Time,2020,0.25624733777934794
6445,The Healer,2016,1.1193133384704161
6446,ARQ,2016,-0.5459074124329524
6447,Everest,2015,0.1216674215977515
6448,Behaving Badly,2015,-1.1439023404449997
6449,Barbie and the Secret Door,2014,0.7334216126219091
6475,Ticket to Paradise,2022,-0.032116511085022975
6477,Bodies Bodies Bodies,2022,-0.44286916792351977
6478,Nightbooks,2021,0.08079901440351875
6481,Schumacher,2021,1.2090976237816198
6482,Wish Upon a Unicorn,2020,0.6309347084886823
6483,Vengeance: A Love Story,2017,-0.9745159736046887
6484,First They Killed My Father,2017,0.18325373816735419
6486,Teenage Mutant Ninja Turtles: Out of the Shadows,2016,-0.29276098805614903
6487,Pete's Dragon,2016,-0.2543047782229712
6488,Blair Witch,2016,-1.1291361092220409
6489,Bridget Jones's Baby,2016,-0.1277481730919545
6490,Hidden,2015,0.5458150704544731
6492,I Origins,2014,0.16155695723615737
6510,Do Revenge,2022,0.2697379271614403
6513,Unbroken: Path to Redemption,2018,-0.22609575435376145
6514,Hell House LLC II: The Abaddon Hotel,2018,-0.6800654015926504
6515,Final Score,2018,-0.2667704068702809
6516,White Boy Rick,2018,-0.5314728178083825
6517,The Emoji Movie,2017,-0.638066714238158
6518,Escape Room,2017,-1.315961396221307
6519,Marauders,2016,-0.7529292969543993
6520,Ratchet & Clank,2016,-0.84472054943066
6546,The Red Book Ritual,2022,-0.17993139948232545
6548,The Water Man,2020,0.31518307334365736
6549,Haunt,2019,0.8015150276192027
6550,Freaks,2019,-0.2932564476257301
6551,Tall Girl,2019,-0.19761006836643336
6552,Searching,2018,0.29399325082392413
6558,Hostile,2017,0.15349220555486925
6559,The Purge: Election Year,2016,-0.30099257309947564
6560,Barbie: Star Light Adventure,2016,1.1895615766575398
6561,Birth of the Dragon,2016,-0.8476886919774119
6563,Final: The Rapture,2013,-1.6549735015447566
6565,Crystal Lake Memories: The Complete History of Friday the 13th,2013,1.642208311393771
6581,The Hanging Sun,2022,-0.740755740945636
6582,The Angry Birds Movie 2,2019,0.14130054205096343
6583,UglyDolls,2019,-0.2937747437067006
6584,Downton Abbey,2019,0.21081394432591644
6586,The Maze Runner,2014,0.5878883695575221
6587,No Good Deed,2014,-0.6455026491392477
6588,Riddick,2013,-0.396474944706444
6589,R.I.P.D.,2013,-0.7100541092053951
6590,The Smurfs 2,2013,-0.19541332150899252
6591,The Smurfs: The Legend of Smurfy Hollow,2013,0.8701216280282545
6592,Blue Jasmine,2013,0.016156098791845153
6607,Pets United,2020,0.24839004747052051
6610,Barbie as The Princess & the Pauper,2017,0.7771272805649679
6611,Barbie Fairytopia: Mermaidia,2017,0.4193776651415001
6612,Barbie Presents: Thumbelina,2017,0.18425955238190095
6613,Barbie in the Pink Shoes,2017,0.6036894206856329
6614,Jim & Andy: The Great Beyond,2017,0.692971663232808
6615,The Assignment,2016,-1.030527263816936
6616,90 Minutes in Heaven,2015,-0.6818618000660784
6617,12 Rounds 3: Lockdown,2015,-0.0252715505430004
6618,Full Out,2015,0.030881788204214222
6619,Teenage Mutant Ninja Turtles,2014,0.10744023940045772
6620,Teenage Mutant Ninja Turtles,2014,-0.42459918261801977
6621,The Cobbler,2014,0.5385170755802684
6622,Tarzan,2014,-0.07521470728399698
6625,Robin Hood,2013,0.6056213089108538
6626,Robin Hood,2013,0.15251845412023957
6647,Aristotle and Dante Discover the Secrets of the Universe,2022,1.1325136490964887
6648,Catch the Bullet,2021,-0.08993676631114678
6649,Kate,2021,0.6982303134806113
6650,The Voyeurs,2021,-0.012289487904856955
6655,Trolls World Tour,2020,0.12731973874856078
6656,PAW Patrol: Jet to the Rescue,2020,1.0154956899438734
6657,The Babysitter: Killer Queen,2020,0.5665615155363352
6658,Bill & Ted Face the Music,2020,-0.7935962835559718
6663,Barbie as Rapunzel,2017,0.7437408819592015
6664,Barbie in Rock 'N Royals,2017,0.6687615856581397
6665,Barbie in Princess Power,2017,0.010353459830186346
6666,Barbie Video Game Hero,2017,1.1610558705202947
6667,Girl in the Box,2016,-0.008274440478886952
6668,Maze Runner: The Scorch Trials,2015,0.23255396258621724
6669,The Giver,2014,-0.33891544268763363
6670,Walk of Shame,2014,-0.7323575093439159
6671,Breakout,2013,-1.144135808088954
6679,Medieval,2022,-0.06038686796731485
6680,Margaux,2022,0.46568747565776286
6683,End of the Road,2022,-0.1804441528839262
6685,Time Pirates,2022,-3.229710136829734
6689,I Used to Be Famous,2022,0.9432050864302429
6690,About Fate,2022,0.7298334535590107
6692,Free Guy,2021,0.7043285404217282
6693,Malignant,2021,-0.18132630082413392
6694,Time Is Up,2021,-0.10320148262807682
6697,Martyrs Lane,2021,0.059544814767425326
6698,The Social Dilemma,2020,0.6943028431016149
6699,The Bad Seed,2018,1.4283821086121324
6700,When the Bough Breaks,2016,-0.7473040913416555
6701,Kicks,2016,-0.35028245248642176
6703,American Ultra,2015,-0.6340229832795291
6704,Sharknado,2013,-1.9364623820848277
6722,After Ever Happy,2022,-0.21815922743706262
6723,Pinocchio,2022,-0.4158433414471977
6724,Pinocchio,2022,-0.4178523035841529
6725,Pinocchio,2022,-0.33584858618387053
6726,Welcome to the Club,2022,0.642136132535193
6727,Obi-Wan Kenobi: A Jedi's Return,2022,0.5629798890744009
6731,The Anthrax Attacks: In the Shadow of 9/11,2022,0.929295262751653
6732,Flux Gourmet,2022,-0.5362315726276661
6733,Marvel Studios Assembled: The Making of Thor: Love and Thunder,2022,0.9862285666572796
6735,12 Mighty Orphans,2021,0.05244283662602017
6736,"Curious George: Go West, Go Wild",2020,0.37531390583124646
6737,Skin,2018,0.7595859177611847
6738,Sully,2016,0.37531113831929724
6739,Captain Fantastic,2016,0.3696935629634149
6740,The Green Inferno,2013,-0.8931035738861318
6757,My Octopus Teacher,2020,1.363727823319763
6758,Cold Skin,2018,-0.46118034459527124
6759,Next Gen,2018,0.32258302283138507
6760,Sierra Burgess Is a Loser,2018,0.411575044653864
6761,Mara,2018,-0.916965747985383
6762,It,2017,1.2057730992491016
6763,The Glass Castle,2017,-0.026838715551891712
6764,The Secret Life of Pets,2016,1.0639976155892967
6766,What If,2013,-0.33181687049361785
6782,Get Smart With Money,2022,0.0462261999315165
6783,Untold: The Race of the Century,2022,1.027272155999387
6786,The Nun,2018,-0.1603661810204441
6787,Hard Target 2,2016,0.4763655137105943
6788,Honey 3: Dare to Dance,2016,0.17299896298056808
6790,Lady Chatterley's Lover,2015,-0.04330248595782621
6791,Crystal Skulls,2014,-0.1269812022528558
6793,Tusk,2014,-1.0276995859941789
6795,Hell Baby,2013,-1.192620499404738
6808,The Bad Seed Returns,2022,1.1637475206336592
6809,Dragon Fury,2021,-0.08093327437685252
6810,It Chapter Two,2019,0.5862497338429191
6813,Angel of Mine,2019,-0.5770560585741318
6814,The Predator,2018,-0.6918875587508216
6815,In Darkness,2018,-0.6905192098219758
6816,The Remaining,2014,-0.8021535764343914
6817,Falcon Rising,2014,-0.6341584560495447
6818,Frontera,2014,-0.4071726310007935
6828,Clerks III,2022,-0.49413568318775447
6829,Mulan,2020,-0.11679857328289578
6830,Mulan,2020,0.2847334284654671
6832,I'm Thinking of Ending Things,2020,0.16655128704106498
6833,The Banana Splits Movie,2019,0.5258281458038121
6835,Boyhood,2014,0.21090194887311803
6836,The Tale of Despereaux,2014,-0.5775247437610778
6838,What We Do in the Shadows,2014,0.17172912630736364
6850,DC League of Super-Pets,2022,0.3551248954467056
6852,Zone 414,2021,-0.9977105122841099
6853,Cinderella,2021,0.3698202881522087
6854,Cinderella,2021,-0.0879097444448166
6855,Happier Than Ever: A Love Letter to Los Angeles,2021,1.5712799313962869
6856,The New Mutants,2020,-0.5574799089220447
6857,Arctic Apocalypse,2019,-0.2503360512714337
6860,The Transporter Refueled,2015,-0.9003831587357587
6862,Me and Earl and the Dying Girl,2015,0.17735253185047262
6864,Into the Storm,2014,-0.4648262978477965
6865,Empire State,2013,-1.0810215637962313
6866,Marvel One-Shot: Agent Carter,2013,1.1679788289048294
6883,Wire Room,2022,0.08127058112825658
6884,Ivy + Bean: The Ghost That Had to Go,2022,0.6433102586022542
6885,Ivy + Bean: Doomed to Dance,2022,0.7759843187517081
6888,Honk for Jesus. Save Your Soul.,2022,-0.9712643530636984
6891,Shang-Chi and the Legend of the Ten Rings,2021,0.8696769603971137
6892,Afterlife of the Party,2021,0.22351421606609753
6893,Ava,2020,-0.8559391176756128
6894,Shaft,2020,-0.22297915338826138
6895,Shaft,2020,-0.37055749952573025
6896,Steven Universe: The Movie,2019,2.6120576321818145
6897,Skiptrace,2016,-0.8660583556303849
6899,White Girl,2016,-0.9174289853345982
6900,Kickboxer: Vengeance,2016,-1.2522836577938807
6902,Tracers,2015,-0.74651376613513
6903,Hot Tub Time Machine 2,2015,-1.1773367881950485
6917,Orphan: First Kill,2022,-0.27928363944603973
6918,Wolf Hound,2022,0.3406361482729322
6919,The Good Neighbor,2022,-0.1235209019178592
6920,Blowback,2022,-0.14100744902201606
6921,Three Thousand Years of Longing,2022,-0.1501467973420204
6926,Love in the Villa,2022,-0.25722132734732456
6928,Barbie: Princess Adventure,2020,0.6780572803078526
6929,Jackie Brown,2020,0.1749951728994562
6930,Capone,2020,-1.313392038041755
6931,The Boss Baby: Get That Baby!,2020,0.633268452950967
6932,The Haunting of Margam Castle,2020,-0.07584834066051949
6933,Think Like a Dog,2020,-0.46187756287224707
6934,Iron Sky: The Coming Race,2019,-1.2574461815341418
6936,Hollywood Dirt,2017,0.5999667239417519
6937,Starship Troopers: Traitor of Mars,2017,0.26589823918715677
6941,God's Own Country,2017,0.27805000559146165
6959,A Family's Secret,2022,-0.9038808641499755
6960,Prisoners of the Ghostland,2021,-0.6602553774987283
6962,Solitary,2020,-0.12501794264331428
6964,Reprisal,2018,0.09193314853914836
6966,The Hitman's Bodyguard,2017,0.08348657618883612
6967,Escape Room,2017,-1.089065662921269
6968,Mechanic: Resurrection,2016,-0.5712349573084274
6970,Sharknado 3: Oh Hell No!,2015,0.29391509767770574
6986,Mortal Kombat Legends: Battle of the Realms,2021,1.5689059698242347
6987,Rogue Hostage,2021,-0.052872972158367004
6989,Don't Let Go,2019,-0.227889605721261
6990,Fantastic Fungi,2019,-0.008309672472932739
6993,Mile 22,2018,-0.5166953814995361
6994,Kin,2018,-0.6157793800700466
6995,The Miseducation of Cameron Post,2018,-0.23353352832634888
6996,Dead Again in Tombstone,2017,0.3219917968329603
6998,The Butler,2014,0.20771246713676317
6999,One Direction: This Is Us,2013,0.7445686069108222
7000,Afternoon Delight,2013,-0.5116930141812667
7013,Dragged Across Concrete,2019,-0.40613604697010386
7014,The Nightingale,2019,-0.06545200767467113
7015,Falling Inn Love,2019,0.20344894402508346
7017,The Kitchen,2019,-0.6067203543745084
7019,A Simple Favor,2018,-0.23427166924956835
7020,7 Days in Entebbe,2018,-0.8447782781957918
7021,Bring It On: Worldwide #Cheersmack,2017,0.16433102460677387
7022,"As Above, So Below",2014,-0.2719330863240189
7023,Life of Crime,2014,-0.9173012165640371
7024,Cantinflas,2014,0.19387791651675793
7025,Getaway,2013,-1.2355812658194476
7039,Phineas and Ferb: The Movie: Candace Against the Universe,2020,1.1095126216641764
7041,Playhouse,2020,-0.8910108083404608
7044,Travis Scott: Look Mom I Can Fly,2019,0.9138589261447458
7045,A Prayer Before Dawn,2018,-0.29213770182277266
7046,Scooby-Doo! and the Gourmet Ghost,2018,2.1104166743384565
7047,Inconceivable,2017,-0.19176407984200988
7048,War Room,2015,0.41232448089484497
7050,Backcountry,2015,0.03724707348974787
7052,Predestination,2014,0.05579824706591485
7053,Magic in the Moonlight,2014,-0.3680753078847348
7054,Felony,2014,-0.06462582486569057
7055,Closed Circuit,2013,-0.7933701603697081
7056,Samsara,2013,0.4549694095346451
7068,Vacation Friends,2021,0.7930786484247112
7070,He's All That,2021,0.2634908501296125
7071,SAS: Red Notice,2021,0.06169220172412859
7075,Megalodon Rising,2021,0.601244979112308
7076,Tenet,2020,0.5524659145775204
7079,Scooby-Doo! Return to Zombie Island,2019,0.8767537888718868
7083,Monster High: Welcome to Monster High,2016,0.6227618569302042
7084,Straight Outta Compton,2015,0.6530184129806457
7085,We Are Your Friends,2015,-0.33149700746314
7087,The Gift,2015,-0.2668813810928853
7088,The Gift,2015,-0.23982372176258343
7089,If I Stay,2014,0.19381357414789657
7099,Breaking,2022,0.13294976241043185
7100,Maneater,2022,-0.36712651211592573
7102,Me Time,2022,-0.3811910429372273
7103,Into the Deep,2022,-0.6341164422584381
7106,Candyman,2021,-0.563793000420955
7107,No Sudden Move,2021,0.06981490723799175
7109,Annette,2021,-0.28833764962745184
7113,Hands of Stone,2016,-0.5681267878667112
7114,XOXO,2016,-0.4021438915875591
7115,Barbie Mariposa & the Fairy Princess,2013,0.7531725390036832
7130,Beast,2022,-0.20398225378269502
7131,The Lair,2022,-0.3370897591526157
7132,Samaritan,2022,0.28452414187683284
7133,The Invitation,2022,-0.5201932715214561
7136,Blaze,2022,-0.6417473751301855
7137,The Figo Affair: The Transfer That Changed Football,2022,0.5065723406212731
7138,That's Amor,2022,-0.3178020288274442
7140,The Old Ways,2021,0.9851851625601658
7141,All Saints,2017,-0.6233839935281025
7146,Ghost House,2017,-0.35150156415401157
7147,Ben-Hur,2016,-0.7478340193981601
7148,Ben-Hur,2016,-0.7819694803556012
7171,Running with the Devil: The Wild World of John McAfee,2022,-0.006032229310253143
7173,Jurassic Hunt,2021,-0.5797818113511227
7174,Blinded by the Light,2019,-0.14882620070880648
7175,A-X-L,2018,-0.15631176112262263
7176,Papillon,2018,0.08422609593651792
7178,You Were Never Really Here,2018,-0.38798382282360666
7180,American Made,2017,-0.04770611312804404
7182,Monster Family,2017,-0.6996222324860397
7183,Bad Sister,2015,0.5102657729143433
7206,The Witcher: Nightmare of the Wolf,2021,1.5573961443225428
7207,Burn,2019,-0.7456980133305231
7210,The Purge,2013,-0.4031539230055388
7211,You're Next,2013,-0.3559351912408576
7212,The Dyatlov Pass Incident,2013,-0.7943881975174549
7213,All Is Lost,2013,-0.3956183023306522
7228,Overcomer,2019,0.282971645060147
7230,Angel Has Fallen,2019,-0.23195095032287041
7234,Victor Crowley,2017,-0.4549038057056042
7237,Leprechaun: Origins,2014,-0.5087970376236757
7239,The Possession of Michael King,2014,-0.7424841719490033
7240,The Mortal Instruments: City of Bones,2013,-0.3756521710171176
7241,Ghost Shark,2013,0.34877279038459374
7251,PAW Patrol: The Movie,2021,0.340219303126505
7252,Chemical Hearts,2020,1.1569747393043097
7253,The Unfamiliar,2020,-0.3267869295771515
7254,The One and Only Ivan,2020,1.0801993027900902
7255,The Vanished,2020,0.13189180947383405
7256,Words on Bathroom Walls,2020,0.3354869046615683
7257,Sinister 2,2015,-0.7027670189568024
7278,Don't Breathe 2,2021,0.0213758162608228
7279,Sweet Girl,2021,0.7785562394726765
